57451|Leslie Bibb|1974-11-17|Bismarck, North Dakota, USA|From Wikipedia, the free encyclopedia.\n\nLeslie Louise Bibb (born November 17, 1974) is an American actress and former fashion model. She transitioned into film and television in late 1990s. She appeared in television shows such as Home Improvement (1996), before she appeared in her first film, the comedy Private Parts (1997), which was followed by her first show The Big Easy. She received a role in This Space Between Us (1999).\n\nHer role as Brooke McQueen on the WB Network comedy–drama series Popular (1999–2001) brought her to the attention of a wider audience, and received a Teen Choice Award for Television Choice Actress. During the series, she also gained recognition for her roles in the thriller The Skulls (2000) and in the comedy See Spot Run (2001). She had a recurring role in the medical–drama show ER (2002–2003).\n\nBibb was cast as Carley Bobby, in the comedy Talladega Nights: The Ballad of Ricky Bobby (2006). She had a minor supporting role in the hit action film Iron Man (2008) and appeared in the crime-thriller Law Abiding Citizen (2009). She reprised her role in the sequel to Iron Man, Iron Man 2 (2010). Recently, she joined the cast of the upcoming family–comedy Zookeeper (2011) as Miranda Davis.\n\nDescription above from the Wikipedia article  Leslie Bibb, licensed under CC-BY-SA, full list of contributors on Wikipedia.
9048|Clark Gregg|1962-04-02|Boston - Massachusetts - USA|From Wikipedia, the free encyclopedia\n\nRobert Clark Gregg (born April 2, 1962) is an American actor, screenwriter and director. He co-starred as Christine Campbell's ex-husband Richard in the CBS sitcom The New Adventures of Old Christine, which debuted in March 2006 and concluded in May 2010. He is best known for playing Agent Phil Coulson in the Marvel Cinematic Universe (Iron Man, Iron Man 2 and Thor).
119592|Aubrey Plaza|1984-06-26|Wilmington - Delaware - USA|From Wikipedia, the free encyclopedia.\n\nAubrey Christina Plaza (born June 26, 1984 height 5' 6" (1,68 m)) is an American actress and comedian who has gained popularity with her deadpan-style comedy. She is a cast member on Parks and Recreation portraying the role of April Ludgate, and after appearing in key supporting roles in several movies, played her first leading role in a major film, starring alongside Mark Duplass in the comedy Safety Not Guaranteed in 2012.\n\nPlaza began her career as an intern. After performing improv and sketch comedy at the Upright Citizens Brigade Theater, she appeared in the Web series The Jeannie Tate Show. She later appeared in films such as Judd Apatow's Funny People and Scott Pilgrim vs. the World.\n\nPlaza was born in Wilmington, Delaware, the daughter of Bernadette, an attorney, and David Plaza, a financial advisor. She has two younger sisters, Renee and Natalie, the latter of whom she uses as inspiration for her character April Ludgate on Parks and Recreation.\n\nPlaza was named after the song "Aubrey" by Bread. Her father is Puerto Rican and her mother is of Irish and English descent. Plaza has stated: "I was like the only diverse kid in my high school, and I'm half-Puerto Rican. But yeah, I have a huge family and tons of cousins in Puerto Rico." She participated in productions with the Wilmington Drama League.\n\nPlaza graduated from Ursuline Academy in 2002, and New York University's Tisch School of the Arts in 2006. While at NYU in 2004, Plaza suffered a stroke that caused temporary paralysis and expressive aphasia, but she has fully recovered.\n\nDescription above from the Wikipedia article Aubrey Plaza, licensed under CC-BY-SA, full list of contributors on Wikipedia.
2524|Tom Hardy|1977-09-15|Hammersmith, London, UK|Edward Thomas "Tom" Hardy (born 15 September 1977) is an English actor. He is best known for playing the title character in the 2009 British film Bronson, and for his roles in the films Star Trek Nemesis, RocknRolla, and Inception. He has been cast in the Christopher Nolan film The Dark Knight Rises as Bane.  Description above from the Wikipedia Tom Hardy, licensed under CC-BY-SA, full list of contributors on Wikipedia.
22226|Paul Rudd|1969-04-06|Passaic, New Jersey, U.S.|Paul Stephen Rudd (born April 6, 1969) is an American actor, comedian, writer and producer. He has primarily appeared in comedies, and is known for his roles in the films Clueless (1995), Wet Hot American Summer (2001), Anchorman: The Legend of Ron Burgundy (2004), The 40-Year-Old Virgin (2005), Knocked Up (2007), Role Models (2008), I Love You, Man(2009), Wanderlust (2012), This Is 40 (2012), and Anchorman 2: The Legend Continues (2013). In television, he appeared in the early 1990s on the NBC drama Sisters and some years later he appeared as Mike Hannigan on the NBC sitcom Friends. Other guest television roles have included an appearance on the Tim and Eric show, a recurring role on Parks and Recreation as politician Bobby Newport, and hosting Saturday Night Live. In 2015, Rudd starred as Scott Lang / Ant-Manin Marvel Studios' Ant-Man and will be reprising the character in Captain America: Civil War, set for release May 6, 2016. Rudd received a star on the Hollywood Walk of Fame on July 1, 2015.
530025|Willow Shields|2000-06-01|Albuquerque - New Mexico - USA|Willow Shields (born June 1, 2000 in Albuquerque, New Mexico) is an American film and television actress. Her first television role was a guest appearance in the USA series In Plain Sight (2008), which was filmed in her hometown of Albuquerque, but she is best known for her role of Primrose Everdeen in The Hunger Games and the sequel The Hunger Games: Catching Fire.
1194214|Sam Quinn||null|null
3910|Frances McDormand|1957-06-23|Chicago, Illinois, USA |American film, stage and television actress Frances Louise\nMcDormand began her career on stage and made her screen debut in the 1984 film Blood\nSimple having since appeared in several theatrical and television roles.\n\nMcDormand has been recognized for her performances in Mississippi\nBurning, Almost Famous, and North Country and was nominated for four Golden\nGlobes, four Academy Awards, three BAFTA Awards, and an Emmy award. She won the\nAcademy Award for Best Actress in 1996 for her role as Marge Gunderson in\nFargo.  She also won Best Supporting\nActress from the Broadcast Film Critics Association, the Florida Film Critics\nCircle, and the Los Angeles Film Critics Association for her performance in\nWonder Boys (2000). McDormand returned to the stage in the David Lindsay-Abaire\nplay Good People on Broadway from February 8, 2011 to April 24, 2011.\n\nMcDormand has been married to director Joel Coen since 1984,\nthey reside in New York City along with their adopted son Pedro. 
82191|Sharlto Copley|1973-11-27|Johannesburg, South Africa|Sharlto Copley (born November 27th, 1973) is a South African producer, actor, and director who has produced and co-directed short films which have appeared at the Cannes Film Festival, as well as commercials and music videos. He is perhaps best known for playing the roles of Wikus van der Merwe in the Oscar-nominated science fiction film District 9 and H. M. Murdock in the 2010 adaptation of The A-Team.\n\nDescription above from the Wikipedia article Sharlto Copley, licensed under CC-BY-SA, full list of contributors on Wikipedia.
3063|Tilda Swinton|1960-11-05|London, United Kingdom|Katherine Mathilda "Tilda" Swinton (born 5 November 1960) is a British actress known for both arthouse and mainstream films. She won the Academy Award for Best Supporting Actress for her performance in Michael Clayton.\n\nDescription above from the Wikipedia article Tilda Swinton, licensed under CC-BY-SA, full list of contributors on Wikipedia.
66055|Richard Norton|1950-01-06|Australia|From Wikipedia, the free encyclopedia\n\nRichard Norton (born 6 January 1950, in Australia) is a martial artist, action film star, and stuntman. Norton worked as a bodyguard in the entertainment business before pursuing an acting career. He has attained an eighth-dan in Zen Do Kai, Australia.\n\nHis first screen appearance was in the 1980 Chuck Norris film The Octagon, and to date he has worked on over 70 feature films and television programs.\n\nDescription above from the Wikipedia article Richard Norton (actor), licensed under CC-BY-SA, full list of contributors on Wikipedia.
59258|Lewis Black|1948-08-30|Silver Spring, Maryland, U.S.A.|From Wikipedia, the free encyclopedia\n\nLewis Niles Black (born August 30, 1948) is an American stand-up comedian, author, playwright, social critic and actor. He is known for his comedy style, which often includes simulating a mental breakdown, or an increasingly angry rant, ridiculing history, politics, religion, trends and cultural phenomena. He hosted the Comedy Central series Lewis Black's Root of All Evil, and makes regular appearances on The Daily Show with Jon Stewart delivering his “Back in Black” commentary segment. When not on the road performing, he resides in Manhattan. He also maintains a residence in Chapel Hill, N.C. He is currently the spokesman for Aruba Tourism, appearing in television ads that aired in late 2009 and 2010. He was voted 51st of the 100 greatest stand-up comedians of all time by Comedy Central in 2004.\n\nDescription above from the Wikipedia article Lewis Black, licensed under CC-BY-SA, full list of contributors on Wikipedia.
938|Djimon Hounsou|1964-04-24|Cotonou, Benin|Djimon Gaston Hounsou is a Beninese-American actor and model. As an actor, Hounsou has been nominated for two Academy Awards. Hounsou became a naturalized American citizen in 2007. He was reluctant to renounce his Beninese citizenship and therefore opted to become a dual citizen of both Benin and the United States, effectively rendering him a Beninese-American. Djimon Hounsou was born in Cotonou, Benin, in 1964, to lbertine and Pierre Hounsou. He immigrated to Lyon in France at the age of thirteen with his brother, Edmond. In 1987, he became a model and established a career in Paris. He moved to the U.S. in 1990. One year before obtaining his college degree, he dropped out of school. In the 1989 he appeared in a music video of Straight Up by Paula Abdul. Hounsou's film debut was in the 1990 Sandra Bernhard film Without You I’m Nothing, and he has had television parts on Beverly Hills, 90210 and ER and a guest starring role on Alias, but received a larger role in the science fiction film Stargate. His first on-screen appearance was in the 1990 Janet Jackson video “Love Will Never Do (Without You).” He also starred in a 2002 Gap commercial directed by Peter Lindbergh, dancing to a rendition of John Lee Hooker's "Boom Boom" by Arrested Development's Baba Oje. He received wide critical acclaim and a Golden Globe Award nomination for his role as Cinqué in the 1997 Steven Spielberg film Amistad. He gained further notice as Juba, in the 2000 film Gladiator. He was nominated for the Academy Award for Best Supporting Actor, for In America, in 2004, becoming the fourth African male to be nominated for an Oscar (along with Basil Rathbone, Cecil Kellaway and Omar Sharif). In 2006, he won the National Board of Review Award for Best Supporting Actor for his performance in Blood Diamond; he received Broadcast Film Critics Association, Screen Actors Guild Award, and Academy Award nominations for this performance. In 2007, Hounsou began dating model/CEO of Baby Phat, Kimora Lee Simmons. In 2008 Hounsou and Simmons visited Hounsou's family and while there, the two participated in a traditional commitment ceremony. On May 30, 2009, Simmons gave birth to their son, Kenzo Lee Hounsou, reportedly named because Kenzo means 3 (Kimora's third child). Hounsou is now a naturalized United States citizen and resides in Los Angeles.  
